signal_date,stock_code,stock_name,rank,rule_score,buy_price,sell_date,sell_price,hold_days,pnl_ratio,status,stop_loss_triggered,exit_reason,market_score
2025-08-19,603950,长源东谷,2,82.95392541547082,27.96,2025-08-20,28.57,1,0.021816881258941323,CLOSED,0,t1_close_exit,60
2025-08-19,603203,快克智能,3,81.09155068166568,29.85,2025-08-20,30.35,1,0.01675041876046901,CLOSED,0,t1_close_exit,60
2025-08-19,000963,华东医药,4,79.73871538282893,45.55084785,2025-08-20,45.421921,1,-0.00283039407794468,CLOSED,0,t1_close_exit,60
2025-08-19,603087,甘李药业,5,78.70309787832446,68.03,2025-08-20,67.92,1,-0.0016169337057180572,CLOSED,0,t1_close_exit,60
2025-08-20,000568,泸州老窖,1,81.0078144180543,128.88349643,2025-08-21,128.23072145,1,-0.00506484536873612,CLOSED,0,t1_close_exit,60
2025-08-20,001390,古麒绒材,2,79.35325769183726,26.33,2025-08-21,25.5401,1,-0.029999999999999978,CLOSED,1,t1_intraday_stop_loss,60
2025-08-20,603919,金徽酒,3,78.85746890843177,20.25387297,2025-08-21,19.95645927,1,-0.01468428781204111,CLOSED,0,t1_close_exit,60
2025-08-20,001223,欧克科技,4,76.7805940732853,50.42,2025-08-21,55.46,1,0.09996033320111065,CLOSED,0,t1_close_exit,60
2025-08-20,600436,片仔癀,5,76.72476782535155,206.34988132,2025-08-21,210.77833128,1,0.02146087960735249,CLOSED,0,t1_close_exit,60
2025-08-21,000893,亚钾国际,1,82.62373845762812,32.41,2025-08-22,31.437699999999996,1,-0.030000000000000023,CLOSED,1,t1_intraday_stop_loss,60
2025-08-21,600486,扬农化工,2,81.75707548317784,68.7602633,2025-08-22,69.6472996,1,0.012900420350775346,CLOSED,0,t1_close_exit,60
2025-08-21,600566,济川药业,3,79.91199006758593,27.61,2025-08-22,27.52,1,-0.003259688518652657,CLOSED,0,t1_close_exit,60
2025-08-21,605318,法狮龙,4,79.07964727459233,31.49,2025-08-22,33.49,1,0.06351222610352504,CLOSED,0,t1_close_exit,60
2025-08-21,002714,牧原股份,5,78.5972356172091,49.34282309,2025-08-22,49.48040515,1,0.002788289185421225,CLOSED,0,t1_close_exit,60
2025-08-22,603163,圣晖集成,1,77.35249547621241,35.1685781,2025-08-25,38.68543591,1,0.10000000000000014,CLOSED,0,t1_close_exit,60
2025-08-22,002541,鸿路钢构,2,77.30751772992467,18.44,2025-08-25,18.1,1,-0.018438177874186543,CLOSED,0,t1_close_exit,60
2025-08-22,605318,法狮龙,3,77.27528106787915,33.49,2025-08-25,34.06,1,0.01702000597193193,CLOSED,0,t1_close_exit,60
2025-08-22,002544,普天科技,4,75.85718617458103,25.13,2025-08-25,26.12,1,0.0393951452447275,CLOSED,0,t1_close_exit,60
2025-08-22,002178,延华智能,5,75.21761258370907,7.59,2025-08-25,7.55,1,-0.00527009222661397,CLOSED,0,t1_close_exit,60
2025-08-25,603358,华达科技,1,80.50746869647827,41.1879531,2025-08-26,42.2849688,1,0.026634382566585957,CLOSED,0,t1_close_exit,60
2025-08-25,603325,博隆技术,2,79.51934050322602,93.285224,2025-08-26,94.6249586,1,0.014361702127659573,CLOSED,0,t1_close_exit,60
2025-08-25,603267,鸿远电子,3,78.39348464263664,61.5951717,2025-08-26,60.84644595,1,-0.012155591572123151,CLOSED,0,t1_close_exit,60
2025-08-25,002544,普天科技,4,77.8399267969761,26.12,2025-08-26,25.98,1,-0.00535987748851457,CLOSED,0,t1_close_exit,60
2025-08-25,001255,博菲电气,5,77.58004158563189,35.35,2025-08-26,35.64,1,0.008203677510608178,CLOSED,0,t1_close_exit,60
2025-08-26,603358,华达科技,1,79.49879050950797,42.2849688,2025-08-27,41.016419736,1,-0.02999999999999996,CLOSED,1,t1_intraday_stop_loss,60
2025-08-26,600761,安徽合力,2,78.89491333236083,19.77867748,2025-08-27,19.2112972,1,-0.028686462003019542,CLOSED,0,t1_close_exit,60
2025-08-26,000048,京基智农,3,77.19850437200304,16.68992105,2025-08-27,16.22984698,1,-0.027565982404691932,CLOSED,0,t1_close_exit,60
2025-08-26,600817,宇通重工,4,76.08687797614024,12.65037884,2025-08-27,12.2708674748,1,-0.030000000000000065,CLOSED,1,t1_intraday_stop_loss,60
2025-08-26,002008,大族激光,5,75.48053678202116,37.82,2025-08-27,36.6854,1,-0.02999999999999997,CLOSED,1,t1_intraday_stop_loss,60
2025-08-27,003043,华亚智能,1,85.0,48.68,2025-08-28,47.2196,1,-0.03,CLOSED,1,t1_intraday_stop_loss,60
2025-08-27,600810,神马股份,2,76.44441151808624,10.03,2025-08-28,9.729099999999999,1,-0.03000000000000004,CLOSED,1,t1_intraday_stop_loss,60
2025-08-27,603871,嘉友国际,3,75.95432137813798,11.71149408,2025-08-28,12.13539496,1,0.03619528619528617,CLOSED,0,t1_close_exit,60
2025-08-27,603037,凯众股份,4,75.45600259742142,13.42,2025-08-28,13.0174,1,-0.02999999999999997,CLOSED,1,t1_intraday_stop_loss,60
2025-08-27,601686,友发集团,5,74.03990430801232,6.07098735,2025-08-28,5.8888577295,1,-0.03000000000000008,CLOSED,1,t1_intraday_stop_loss,60
2025-08-28,002983,芯瑞达,1,79.12435185163173,23.59716875,2025-08-29,22.889253687500002,1,-0.029999999999999985,CLOSED,1,t1_intraday_stop_loss,60
2025-08-28,001335,信凯科技,2,78.71696988423449,42.0,2025-08-29,41.61,1,-0.0092857142857143,CLOSED,0,t1_close_exit,60
2025-08-28,603991,至正股份,3,77.31611503363575,63.41257986,2025-08-29,61.5102024642,1,-0.030000000000000034,CLOSED,1,t1_intraday_stop_loss,60
2025-08-28,600826,兰生股份,4,74.29104544213745,11.88971108,2025-08-29,11.5330197476,1,-0.030000000000000044,CLOSED,1,t1_intraday_stop_loss,60
2025-08-28,603858,步长制药,5,74.23939133193743,19.6006811,2025-08-29,19.012660667,1,-0.030000000000000027,CLOSED,1,t1_intraday_stop_loss,60
2025-08-29,603661,恒林股份,1,79.1240677233053,31.21301225,2025-09-01,31.23267399,1,0.0006299212598425227,CLOSED,0,t1_close_exit,60
2025-08-29,601127,赛力斯,2,78.1656748599747,136.6512401,2025-09-01,143.6180479,1,0.050982397195237734,CLOSED,0,t1_close_exit,60
2025-08-29,002594,比亚迪,3,77.60613701932519,114.06,2025-09-01,109.7,1,-0.03822549535332281,CLOSED,1,t1_open_below_stop_limit,60
2025-08-29,603238,诺邦股份,4,75.4714759077531,22.97,2025-09-01,22.2809,1,-0.029999999999999995,CLOSED,1,t1_intraday_stop_loss,60
2025-08-29,603610,麒盛科技,5,75.39186946888832,16.51,2025-09-01,16.25,1,-0.015748031496063086,CLOSED,0,t1_close_exit,60
2025-09-01,603375,盛景微,1,80.53970020351683,44.42,2025-09-02,43.0874,1,-0.029999999999999985,CLOSED,1,t1_intraday_stop_loss,60
2025-09-01,000538,云南白药,2,78.32656080066957,56.5614742,2025-09-02,56.9430662,1,0.006746500252993719,CLOSED,0,t1_close_exit,60
2025-09-01,600150,中国船舶,3,77.25307639515468,38.92,2025-09-02,38.45,1,-0.012076053442959887,CLOSED,0,t1_close_exit,60
2025-09-01,001211,双枪科技,4,77.11754040414864,26.25,2025-09-02,25.4625,1,-0.030000000000000054,CLOSED,1,t1_intraday_stop_loss,60
2025-09-01,600196,复星医药,5,76.99899655663464,30.68,2025-09-02,30.85,1,0.00554106910039119,CLOSED,0,t1_close_exit,60
2025-09-02,603014,威高血净,1,83.7540113968418,42.48321696,2025-09-03,41.825952,1,-0.015471167369901527,CLOSED,0,t1_close_exit,60
2025-09-02,603699,纽威股份,2,76.40940397388655,34.72380288,2025-09-03,33.6820887936,1,-0.029999999999999968,CLOSED,1,t1_intraday_stop_loss,60
2025-09-02,603881,数据港,3,73.84283617366512,38.30865019,2025-09-03,35.84002598,1,-0.06444038612053225,CLOSED,1,t1_open_below_stop_limit,60
2025-09-02,002617,露笑科技,4,73.80081336898279,8.26,2025-09-03,8.1,1,-0.01937046004842617,CLOSED,0,t1_close_exit,60
2025-09-02,600868,梅雁吉祥,5,72.41043454112383,3.0,2025-09-03,2.91,1,-0.029999999999999954,CLOSED,1,t1_intraday_stop_loss,60
2025-09-03,001234,泰慕士,1,83.01191454396054,25.84,2025-09-04,24.5,1,-0.05185758513931888,CLOSED,1,t1_open_below_stop_limit,60
2025-09-03,603283,赛腾股份,2,78.6792688837488,43.38,2025-09-04,42.0786,1,-0.03000000000000002,CLOSED,1,t1_intraday_stop_loss,60
2025-09-03,603895,天永智能,3,76.9732276069391,31.04,2025-09-04,31.1,1,0.0019329896907217228,CLOSED,1,t1_open_below_stop_limit,60
2025-09-03,603185,弘元绿能,4,76.76201927489565,22.1,2025-09-04,22.15,1,0.0022624434389138985,CLOSED,0,t1_close_exit,60
2025-09-03,603690,至纯科技,5,76.18033111360543,29.32,2025-09-04,26.39,1,-0.09993178717598908,CLOSED,1,t1_open_below_stop_limit,60
2025-09-04,603165,荣晟环保,1,77.80600865297245,12.2465874,2025-09-05,11.879189777999999,1,-0.030000000000000034,CLOSED,1,t1_intraday_stop_loss,60
2025-09-04,603120,肯特催化,2,75.87257783741629,44.8875068,2025-09-05,44.9370078,1,0.0011027790030879252,CLOSED,0,t1_close_exit,60
2025-09-04,605388,均瑶健康,3,75.479918124038,9.03,2025-09-05,8.759099999999998,1,-0.030000000000000117,CLOSED,1,t1_intraday_stop_loss,60
2025-09-04,603806,福斯特,4,73.76459676194507,15.32,2025-09-05,16.13,1,0.052872062663185296,CLOSED,0,t1_close_exit,60
2025-09-04,002407,多氟多,5,73.43151134295927,13.81,2025-09-05,15.19,1,0.09992758870383772,CLOSED,0,t1_close_exit,60
2025-09-05,600612,老凤祥,1,79.13179927529023,50.40755152,2025-09-08,53.52697824,1,0.061884115096570755,CLOSED,0,t1_close_exit,60
2025-09-05,603026,石大胜华,2,78.60964266450176,40.91,2025-09-08,41.91,1,0.024443901246638967,CLOSED,0,t1_close_exit,60
2025-09-05,000049,德赛电池,3,76.5321928979896,26.27,2025-09-08,26.26,1,-0.0003806623524932627,CLOSED,0,t1_close_exit,60
2025-09-05,603344,星德胜,4,76.40927099668806,28.06,2025-09-08,28.38,1,0.011404133998574494,CLOSED,0,t1_close_exit,60
2025-09-05,001289,龙源电力,5,73.79356397968311,17.7034572,2025-09-08,17.8028032,1,0.005611672278338979,CLOSED,0,t1_close_exit,60
2025-09-08,603786,科博达,1,85.0,64.0,2025-09-09,62.57,1,-0.022343749999999996,CLOSED,0,t1_close_exit,60
2025-09-08,603059,倍加洁,2,84.49904489016232,33.11236859,2025-09-09,32.1189975323,1,-0.030000000000000082,CLOSED,1,t1_intraday_stop_loss,60
2025-09-08,002858,力盛体育,3,82.9404344547902,15.7,2025-09-09,15.229,1,-0.030000000000000006,CLOSED,1,t1_intraday_stop_loss,60
2025-09-08,605099,共创草坪,4,79.36483175771221,34.04,2025-09-09,33.0188,1,-0.03000000000000001,CLOSED,1,t1_intraday_stop_loss,60
2025-09-08,605287,德才股份,5,79.35136517551435,18.0,2025-09-09,18.56,1,0.03111111111111104,CLOSED,0,t1_close_exit,60
2025-09-09,603098,森特股份,1,81.33122726485702,16.44,2025-09-10,15.946800000000001,1,-0.02999999999999999,CLOSED,1,t1_intraday_stop_loss,60
2025-09-09,603699,纽威股份,2,75.9403499102221,35.14810624,2025-09-10,35.1283712,1,-0.0005614823133071445,CLOSED,0,t1_close_exit,60
2025-09-09,600791,京能置业,3,73.83215851448904,5.06,2025-09-10,5.08,1,0.003952569169960566,CLOSED,0,t1_close_exit,60
2025-09-09,605599,菜百股份,4,72.33815043241523,15.08,2025-09-10,14.6276,1,-0.030000000000000054,CLOSED,1,t1_intraday_stop_loss,60
2025-09-09,002741,光华科技,5,72.20165666604348,23.6,2025-09-10,23.25,1,-0.01483050847457633,CLOSED,1,t1_open_below_stop_limit,60
2025-09-10,001268,联合精密,1,77.12711426782859,36.8,2025-09-11,35.696,1,-0.02999999999999998,CLOSED,1,t1_intraday_stop_loss,60
2025-09-10,603991,至正股份,2,71.69031878313415,65.67231544,2025-09-11,65.87229204,1,0.003045066991473803,CLOSED,0,t1_close_exit,60
2025-09-10,601599,浙文影业,3,71.64697085051645,3.87,2025-09-11,3.82,1,-0.012919896640826942,CLOSED,0,t1_close_exit,60
2025-09-10,002099,海翔药业,4,71.29559439549779,6.4,2025-09-11,6.49,1,0.014062499999999978,CLOSED,0,t1_close_exit,60
2025-09-10,600108,亚盛集团,5,69.47789690294096,3.16,2025-09-11,3.15,1,-0.0031645569620253893,CLOSED,0,t1_close_exit,60
2025-09-11,002714,牧原股份,1,80.95291944808154,56.45778105,2025-09-12,56.54622666,1,0.0015665796344647668,CLOSED,0,t1_close_exit,60
2025-09-11,002733,雄韬股份,2,80.23101687426562,22.22,2025-09-12,21.5534,1,-0.029999999999999954,CLOSED,1,t1_intraday_stop_loss,60
2025-09-11,002313,日海智能,3,79.89289862977206,12.82,2025-09-12,12.4354,1,-0.030000000000000054,CLOSED,1,t1_intraday_stop_loss,60
2025-09-11,603262,技源集团,4,79.10033086513744,32.99,2025-09-12,32.0003,1,-0.02999999999999997,CLOSED,1,t1_intraday_stop_loss,60
2025-09-11,605277,新亚电子,5,78.21893848009653,26.8,2025-09-12,25.996,1,-0.030000000000000075,CLOSED,1,t1_intraday_stop_loss,60
2025-09-12,600071,凤凰光学,1,85.0,23.85,2025-09-15,23.54,1,-0.012997903563941395,CLOSED,0,t1_close_exit,60
2025-09-12,603049,中策橡胶,2,85.0,48.81,2025-09-15,48.43,1,-0.007785289899610788,CLOSED,0,t1_close_exit,60
2025-09-12,603855,华荣股份,3,83.15756965907828,21.32,2025-09-15,20.8,1,-0.024390243902439004,CLOSED,0,t1_close_exit,60
2025-09-12,000880,潍柴重机,4,81.81664811907551,36.37333146,2025-09-15,33.51451023,1,-0.07859662877303028,CLOSED,1,t1_open_below_stop_limit,60
2025-09-12,001298,好上好,5,81.74163445949311,25.19566098,2025-09-15,24.439791150599998,1,-0.03000000000000007,CLOSED,1,t1_intraday_stop_loss,60
2025-09-15,605389,长龄液压,1,82.69122257053289,47.46,2025-09-16,48.52,1,0.02233459755583654,CLOSED,0,t1_close_exit,60
2025-09-15,002970,锐明技术,2,80.13408521303262,50.4616665,2025-09-16,50.6387595,1,0.0035094560343146668,CLOSED,0,t1_close_exit,60
2025-09-15,600835,上海机电,3,79.81078781168891,27.61877794,2025-09-16,26.7902146018,1,-0.03000000000000008,CLOSED,1,t1_intraday_stop_loss,60
2025-09-15,002990,盛视科技,4,76.90744250481447,30.18,2025-09-16,30.43,1,0.00828363154406892,CLOSED,0,t1_close_exit,60
2025-09-15,000756,新华制药,5,76.73772745369723,16.89,2025-09-16,16.81,1,-0.004736530491415147,CLOSED,0,t1_close_exit,60
2025-09-16,002444,巨星科技,1,84.1050448334537,33.20007372,2025-09-17,33.75539156,1,0.01672640382317804,CLOSED,0,t1_close_exit,60
2025-09-16,002899,英派斯,2,82.16629923689695,21.7,2025-09-17,21.43,1,-0.012442396313364036,CLOSED,0,t1_close_exit,60
2025-09-16,603153,上海建科,3,81.64724078339896,20.17,2025-09-17,19.5649,1,-0.030000000000000006,CLOSED,1,t1_intraday_stop_loss,60
2025-09-16,603199,九华旅游,4,81.49774386624175,39.78,2025-09-17,38.77,1,-0.025389643036701808,CLOSED,0,t1_close_exit,60
2025-09-16,605011,杭州热电,5,79.48923387633499,22.62862355,2025-09-17,22.2197326,1,-0.01806963420008814,CLOSED,0,t1_close_exit,60
2025-09-17,603678,火炬电子,1,81.25965926637235,38.57163303,2025-09-18,38.62142858,1,0.0012909888974954532,CLOSED,0,t1_close_exit,60
2025-09-17,601136,首创证券,2,80.88554554738353,23.75443896,2025-09-18,23.0418057912,1,-0.03,CLOSED,1,t1_intraday_stop_loss,60
2025-09-17,002025,航天电器,3,80.87953810981665,51.12,2025-09-18,51.48,1,0.0070422535211267494,CLOSED,0,t1_close_exit,60
2025-09-17,603194,中力股份,4,80.25045860780736,42.3613448,2025-09-18,41.090504456,1,-0.029999999999999995,CLOSED,1,t1_intraday_stop_loss,60
2025-09-17,603589,口子窖,5,79.22839070802101,35.22,2025-09-18,34.48,1,-0.021010789324247645,CLOSED,0,t1_close_exit,60
2025-09-18,000661,长春高新,1,83.42706532745588,130.31,2025-09-19,126.4007,1,-0.030000000000000013,CLOSED,1,t1_intraday_stop_loss,60
2025-09-18,002549,凯美特气,2,83.05893777537081,18.87,2025-09-19,20.76,1,0.10015898251192372,CLOSED,1,t1_open_below_stop_limit,60
2025-09-18,000034,神州数码,3,82.59857880819841,45.34,2025-09-19,45.15,1,-0.004190560211733675,CLOSED,0,t1_close_exit,60
2025-09-18,603755,日辰股份,4,79.75210462183422,29.324016,2025-09-19,30.2995125,1,0.033266129032258014,CLOSED,0,t1_close_exit,60
2025-09-18,603322,超讯通信,5,79.49727715905104,41.33,2025-09-19,42.14,1,0.019598354706024734,CLOSED,0,t1_close_exit,60
2025-09-19,603280,南方路机,1,85.0,45.3,2025-09-22,43.940999999999995,1,-0.03000000000000004,CLOSED,1,t1_intraday_stop_loss,60
2025-09-19,003043,华亚智能,2,83.04988575780659,55.75,2025-09-22,54.0775,1,-0.02999999999999999,CLOSED,1,t1_intraday_stop_loss,60
2025-09-19,603358,华达科技,3,82.54329118993061,43.5814419,2025-09-22,43.63130625,1,0.0011441647597254005,CLOSED,0,t1_close_exit,60
2025-09-19,302132,中航成飞,4,82.08187288232861,85.67,2025-09-22,85.18,1,-0.005719621804598983,CLOSED,0,t1_close_exit,60
2025-09-19,002190,成飞集成,5,81.02689604087628,40.79,2025-09-22,40.58,1,-0.005148320666830126,CLOSED,0,t1_close_exit,60
2025-09-22,603130,云中马,1,78.7787346921396,42.88282328,2025-09-23,41.596338581599994,1,-0.03000000000000006,CLOSED,1,t1_intraday_stop_loss,60
2025-09-22,000935,四川双马,2,78.68664047331362,21.34,2025-09-23,20.6998,1,-0.030000000000000006,CLOSED,1,t1_intraday_stop_loss,60
2025-09-22,600343,航天动力,3,77.62460329363704,14.84,2025-09-23,14.3948,1,-0.02999999999999999,CLOSED,1,t1_intraday_stop_loss,60
2025-09-22,603277,银都股份,4,77.61627738787188,18.94496016,2025-09-23,19.05282484,1,0.005693581780538234,CLOSED,0,t1_close_exit,60
2025-09-22,002351,漫步者,5,77.33179755627849,13.84,2025-09-23,13.4248,1,-0.030000000000000034,CLOSED,1,t1_intraday_stop_loss,60
2025-09-23,003026,中晶科技,1,84.5230017319816,36.66,2025-09-24,38.51,1,0.050463720676486676,CLOSED,0,t1_close_exit,60
2025-09-23,605056,咸亨国际,2,81.23341352661237,15.45626356,2025-09-24,15.675219,1,0.014166130070830665,CLOSED,0,t1_close_exit,60
2025-09-23,003023,彩虹集团,3,78.93254362620851,22.85,2025-09-24,22.68,1,-0.007439824945295479,CLOSED,0,t1_close_exit,60
2025-09-23,603080,新疆火炬,4,77.41601283792714,23.43,2025-09-24,23.35,1,-0.0034144259496371445,CLOSED,0,t1_close_exit,60
2025-09-23,601567,三星电气,5,77.40667174155388,23.765,2025-09-24,23.8924,1,0.005360824742267956,CLOSED,0,t1_close_exit,60
2025-09-24,002819,东方中科,1,78.41011731056292,31.15,2025-09-25,31.48,1,0.010593900481540991,CLOSED,0,t1_close_exit,60
2025-09-24,603037,凯众股份,2,77.83124926462439,13.36,2025-09-25,13.33,1,-0.0022455089820358804,CLOSED,0,t1_close_exit,60
2025-09-24,002230,科大讯飞,3,76.87525515626106,55.05,2025-09-25,56.17,1,0.02034514078110817,CLOSED,0,t1_close_exit,60
2025-09-24,600363,联创光电,4,76.60455341850573,62.03,2025-09-25,63.09,1,0.01708850556182496,CLOSED,0,t1_close_exit,60
2025-09-24,605588,冠石科技,5,76.49484711134468,57.97,2025-09-25,56.48,1,-0.025702949801621564,CLOSED,0,t1_close_exit,60
2025-09-25,603406,天富龙,1,84.93891402714931,46.08698952,2025-09-26,47.57908545,1,0.03237564322469978,CLOSED,0,t1_close_exit,60
2025-09-25,601127,赛力斯,2,80.46542395070895,148.3690515,2025-09-26,156.9228542,1,0.05765220316178928,CLOSED,0,t1_close_exit,60
2025-09-25,600563,法拉电子,3,78.63842840672186,125.08,2025-09-26,123.67,1,-0.01127278541733288,CLOSED,0,t1_close_exit,60
2025-09-25,002899,英派斯,4,78.56282726478024,22.04,2025-09-26,22.73,1,0.03130671506352093,CLOSED,0,t1_close_exit,60
2025-09-25,603728,鸣志电器,5,78.50913117725368,83.67,2025-09-26,81.1599,1,-0.0300000000000001,CLOSED,1,t1_intraday_stop_loss,60
2025-09-26,600893,航发动力,1,84.25039874784146,39.6,2025-09-29,40.36,1,0.019191919191919142,CLOSED,0,t1_close_exit,60
2025-09-26,603606,东方电缆,2,81.05110127459687,66.02,2025-09-29,67.25,1,0.018630717964253318,CLOSED,0,t1_close_exit,60
2025-09-26,603929,亚翔集成,3,78.88635921707129,44.78,2025-09-29,43.4366,1,-0.030000000000000058,CLOSED,1,t1_intraday_stop_loss,60
2025-09-26,000581,威孚高科,4,78.5592400168566,23.44980988,2025-09-29,23.06163391,1,-0.01655348047538196,CLOSED,0,t1_close_exit,60
2025-09-26,302132,中航成飞,5,78.05924153768535,88.07,2025-09-29,86.69,1,-0.015669353923015734,CLOSED,0,t1_close_exit,60
2025-09-29,600030,中信证券,1,83.84679665738159,30.09683782,2025-09-30,29.5920898,1,-0.01677079907925028,CLOSED,0,t1_close_exit,60
2025-09-29,002756,永兴材料,2,79.57018430871054,36.00024492,2025-09-30,38.46112164,1,0.06835722160970237,CLOSED,0,t1_close_exit,60
2025-09-29,601881,中国银河,3,78.78050636384702,17.65337084,2025-09-30,17.64344206,1,-0.0005624296962879183,CLOSED,0,t1_close_exit,60
2025-09-29,603130,云中马,4,75.8519227446904,42.793256,2025-09-30,42.48474648,1,-0.007209302325581424,CLOSED,0,t1_close_exit,60
2025-09-29,603110,东方材料,5,75.32231113100524,17.97,2025-09-30,18.08,1,0.006121313299944321,CLOSED,0,t1_close_exit,60
2025-09-30,605090,九丰能源,1,80.69235511713933,34.69,2025-10-09,35.32,1,0.01816085327183634,CLOSED,0,t1_close_exit,60
2025-09-30,002733,雄韬股份,2,80.14676596145023,22.41,2025-10-09,22.24,1,-0.007585899152164288,CLOSED,0,t1_close_exit,60
2025-09-30,002626,金达威,3,79.36497888726424,20.14,2025-10-09,20.5,1,0.017874875868917547,CLOSED,0,t1_close_exit,60
2025-09-30,600316,洪都航空,4,79.25937015666953,37.9,2025-10-09,36.763,1,-0.030000000000000013,CLOSED,1,t1_intraday_stop_loss,60
2025-09-30,603665,康隆达,5,79.23925528565343,27.7,2025-10-09,26.869,1,-0.029999999999999985,CLOSED,1,t1_intraday_stop_loss,60
2025-10-09,002861,瀛通通讯,1,78.22502130937906,19.36,2025-10-10,19.01,1,-0.018078512396694106,CLOSED,0,t1_close_exit,60
2025-10-09,600363,联创光电,2,77.37008112199804,65.69,2025-10-10,63.7193,1,-0.030000000000000013,CLOSED,1,t1_intraday_stop_loss,60
2025-10-09,603290,斯达半导,3,76.82691961610917,115.8,2025-10-10,112.326,1,-0.030000000000000034,CLOSED,1,t1_intraday_stop_loss,60
2025-10-09,603236,移远通信,4,76.62609770112053,107.89,2025-10-10,104.6533,1,-0.029999999999999992,CLOSED,1,t1_intraday_stop_loss,60
2025-10-09,603160,汇顶科技,5,76.46040976093877,84.94185831,2025-10-10,82.3936025607,1,-0.029999999999999968,CLOSED,1,t1_intraday_stop_loss,60
2025-10-10,600793,宜宾纸业,1,83.3678785313177,23.8,2025-10-13,23.086,1,-0.030000000000000093,CLOSED,1,t1_intraday_stop_loss,60
2025-10-10,002922,伊戈尔,2,81.96649390447675,22.935025,2025-10-13,22.62590075,1,-0.013478260869565217,CLOSED,1,t1_open_below_stop_limit,60
2025-10-10,002734,利民股份,3,79.99756797794682,19.3,2025-10-13,20.8,1,0.07772020725388601,CLOSED,1,t1_open_below_stop_limit,60
2025-10-10,002857,三晖电气,4,79.43939799916424,24.72,2025-10-13,24.71,1,-0.0004045307443364891,CLOSED,1,t1_open_below_stop_limit,60
2025-10-10,605016,百龙创园,5,79.33039069971446,21.36610728,2025-10-13,20.7251240616,1,-0.03000000000000011,CLOSED,1,t1_intraday_stop_loss,60
2025-10-13,002787,华源控股,1,74.8595086948817,8.51,2025-10-14,8.85,1,0.03995299647473559,CLOSED,0,t1_close_exit,60
2025-10-13,600114,东睦股份,2,74.42193308451755,34.57,2025-10-14,33.5329,1,-0.03000000000000007,CLOSED,1,t1_intraday_stop_loss,60
2025-10-13,002752,昇兴股份,3,74.34396734441731,5.68,2025-10-14,5.63,1,-0.00880281690140842,CLOSED,0,t1_close_exit,60
2025-10-13,603290,斯达半导,4,74.131820596996,116.2,2025-10-14,112.714,1,-0.030000000000000037,CLOSED,1,t1_intraday_stop_loss,60
2025-10-13,000090,天健集团,5,73.36068182373283,3.86,2025-10-14,3.78,1,-0.020725388601036288,CLOSED,0,t1_close_exit,60
2025-10-15,603076,乐惠国际,1,81.1541544760321,25.8,2025-10-16,25.39,1,-0.01589147286821706,CLOSED,1,t1_open_below_stop_limit,60
2025-10-15,603367,辰欣药业,2,79.27713985283152,20.8,2025-10-16,21.15,1,0.016826923076922976,CLOSED,0,t1_close_exit,60
2025-10-15,002568,百润股份,3,75.79987523456299,26.88,2025-10-16,27.01,1,0.004836309523809619,CLOSED,0,t1_close_exit,60
2025-10-15,002847,盐津铺子,4,75.22946134691225,74.05631922,2025-10-16,72.98260698,1,-0.014498590414820862,CLOSED,0,t1_close_exit,60
2025-10-15,003029,吉大正元,5,75.08566799693176,25.48,2025-10-16,24.7156,1,-0.030000000000000075,CLOSED,1,t1_intraday_stop_loss,60
2025-10-16,600329,达仁堂,1,82.23373263751759,43.51916464,2025-10-17,43.70870804,1,0.004355400696864066,CLOSED,0,t1_close_exit,60
2025-10-16,605098,行动教育,2,79.42167532062577,40.21964805,2025-10-17,39.37000675,1,-0.021125030704986534,CLOSED,1,t1_open_below_stop_limit,60
2025-10-16,600885,宏发股份,3,78.2669172932331,28.66,2025-10-17,27.8002,1,-0.029999999999999995,CLOSED,1,t1_intraday_stop_loss,60
2025-10-16,603678,火炬电子,4,76.9749236466713,39.99,2025-10-17,38.7903,1,-0.03,CLOSED,1,t1_intraday_stop_loss,60
2025-10-16,603320,迪贝电气,5,75.29504817810945,20.96,2025-10-17,20.3312,1,-0.030000000000000086,CLOSED,1,t1_intraday_stop_loss,60
2025-10-21,603280,南方路机,1,78.8939816431419,37.7,2025-10-22,41.47,1,0.09999999999999988,CLOSED,0,t1_close_exit,60
2025-10-21,600150,中国船舶,2,78.48835314939976,36.29,2025-10-22,35.65,1,-0.017635712317442837,CLOSED,0,t1_close_exit,60
2025-10-21,600192,长城电工,3,77.4127482558848,10.3,2025-10-22,9.991,1,-0.0300000000000001,CLOSED,1,t1_intraday_stop_loss,60
2025-10-21,605133,嵘泰股份,4,77.02226442874073,42.42,2025-10-22,43.89,1,0.03465346534653463,CLOSED,0,t1_close_exit,60
2025-10-21,603727,XD博迈科,5,76.69694808161319,14.21625494,2025-10-22,14.44363593,1,0.01599443671766332,CLOSED,0,t1_close_exit,60
2025-10-22,003001,中岩大地,1,80.31915772089181,25.93,2025-10-23,25.1521,1,-0.029999999999999957,CLOSED,1,t1_intraday_stop_loss,60
2025-10-22,600511,国药股份,2,80.17347202683109,29.89,2025-10-23,29.78,1,-0.0036801605888256753,CLOSED,0,t1_close_exit,60
2025-10-22,603231,索宝蛋白,3,79.55741391546914,20.0887344,2025-10-23,19.486072368,1,-0.03000000000000007,CLOSED,1,t1_intraday_stop_loss,60
2025-10-22,002249,大洋电机,4,76.62821700396387,12.25,2025-10-23,12.13,1,-0.009795918367346876,CLOSED,0,t1_close_exit,60
